,graph_id,src,dest,total_border,greatest_border,nb_borders
1117,8,2,10,157.67148917971213,157.67148917971213,1
1118,8,2,17,309.12693239827036,309.12693239827036,1
1119,8,2,20,206.1087692778377,103.07189190065385,2
1120,8,2,21,656.0198924855254,656.0198924855254,1
1121,8,2,28,1551.8042415833015,1551.8042415833015,1
1122,8,2,35,74.89139670127169,74.89139670127169,1
1123,8,2,45,5542.891217249011,5542.891217249011,1
1124,8,3,1,3146.6343007841806,3146.6343007841806,1
1125,8,3,2,2498.500574993805,2498.500574993805,1
1126,8,3,8,590.165947289369,590.165947289369,1
1127,8,4,1,4776.826171223512,4776.826171223512,1
1128,8,4,8,638.6535313004492,638.6535313004492,1
1129,8,5,2,3665.626287481692,3665.626287481692,1
1130,8,5,10,177.38186837149652,177.38186837149652,1
1131,8,5,45,592.5573024875985,592.5573024875985,1
1132,8,6,2,1421.1455608492124,1421.1455608492124,1
1133,8,6,8,1334.4415031211242,1334.4415031211242,1
1134,8,7,2,3286.8512913542795,3286.8512913542795,1
1135,8,7,20,220.37098431692377,220.37098431692377,1
1136,8,7,21,882.768542667007,882.768542667007,1
1137,8,8,1,2156.5733849446183,1745.2252976097848,2
1138,8,8,2,30.837740998181715,30.837740998181715,1
1139,8,8,3,590.165947289369,590.165947289369,1
1140,8,8,4,638.6535313004493,638.6535313004493,1
1141,8,8,6,1334.441503121124,1334.441503121124,1
1142,8,8,9,495.5097459857599,495.5097459857599,1
1143,8,8,45,4948.673477857564,2478.8395661319255,3
1144,8,9,2,1439.8815171665574,1439.8815171665574,1
1145,8,9,8,495.5097459857599,495.5097459857599,1
1146,8,9,10,1930.6993650407892,1930.6993650407892,1
1147,8,10,2,157.67148917971213,157.67148917971213,1
1148,8,10,5,177.38186837149652,177.38186837149652,1
1149,8,10,9,1930.699365040789,1930.699365040789,1
1150,8,10,45,2604.4289096046964,2604.4289096046964,1
1151,8,11,12,2210.0766262542347,2210.0766262542347,1
1152,8,11,20,801.2877260163027,801.2877260163027,1
1153,8,11,31,1333.2034542874906,1333.2034542874906,1
1154,8,11,38,1892.2265322436779,1892.2265322436779,1
1155,8,11,45,10207.994053666613,7104.061237003947,2
1156,8,12,11,2210.0766262542347,2210.0766262542347,1
1157,8,12,38,1012.3663917881802,1012.3663917881802,1
1158,8,12,41,1449.4054036049388,1449.4054036049388,1
1159,8,12,45,6682.362486808162,6682.362486808162,1
1160,8,13,1,2471.528893906673,1787.2250857240017,2
1161,8,13,14,350.12386897063476,350.12386897063476,1
1162,8,13,16,3925.427147584989,3925.427147584989,1
1163,8,14,1,8494.183694883413,7616.081899016068,2
1164,8,14,13,350.12386897063476,350.12386897063476,1
1165,8,14,15,2307.848601241931,2307.848601241931,1
1166,8,14,16,1685.376561744622,1685.376561744622,1
1167,8,15,1,1473.9805310871056,1473.9805310871056,1
1168,8,15,14,2307.848601241931,2307.848601241931,1
