,src,dest,total_border,greatest_border,nb_border
3,267,672,1665.823750048055,1665.823750048055,1
4,267,674,2861.026004948079,2861.026004948079,1
5,267,678,604.8283300860568,604.8283300860568,1
0,268,418,1327.748469753865,1327.748469753865,1
1,268,661,1083.46170590492,1083.46170590492,1
0,269,661,2558.7933047110737,2558.7933047110737,1
0,270,418,1294.7933943873288,1294.7933943873288,1
1,270,661,2672.928684001043,2672.928684001043,1
0,271,639,2995.104238676572,2995.104238676572,1
1,271,689,7303.0330119190785,7303.0330119190785,1
0,272,225,854.3420418419322,854.3420418419322,1
1,272,373,172.08796687663212,172.08796687663212,1
2,272,400,2972.8603813903533,2972.8603813903533,1
3,272,417,1491.7486080686067,1491.7486080686067,1
4,272,476,960.179138516125,960.179138516125,1
5,272,478,1511.3119506916037,1511.3119506916037,1
6,272,557,1390.9774329201355,698.3144405349182,2
7,272,618,2004.3448280740085,1062.7734323819932,3
8,272,661,3124.355752832992,1458.3196405462868,4
9,272,688,2628.3686463848853,2628.3686463848853,1
0,273,423,1250.7488457265167,1250.7488457265167,1
1,273,661,1501.468282798848,1501.468282798848,1
0,274,227,381.7348702966876,381.7348702966876,1
1,274,228,552.7241553700018,552.7241553700018,1
2,274,376,607.7695758307242,607.7695758307242,1
3,274,560,874.8664869128756,874.8664869128756,1
4,274,619,866.0495143777293,866.0495143777293,1
0,275,374,1474.5312471604384,1474.5312471604384,1
1,275,490,2746.6829463531217,2746.6829463531217,1
2,275,689,1313.6487310517184,1313.6487310517184,1
0,276,215,2324.2796238593087,2324.2796238593087,1
1,276,662,883.3309387737445,883.3309387737445,1
0,277,563,1122.5379496464795,1122.5379496464795,1
1,277,661,2831.5252307275327,2831.5252307275327,1
0,278,429,169.95560655627926,169.95560655627926,1
1,278,661,1816.5337428274993,1816.5337428274993,1
0,279,226,878.1745568312699,878.1745568312699,1
1,279,421,1220.4633623592467,1220.4633623592467,1
2,279,618,3070.99194096915,2474.0906895040785,2
3,279,661,5809.763414124356,3620.766956957858,2
0,280,377,1384.122665513134,1384.122665513134,1
1,280,691,782.1579399760534,782.1579399760534,1
0,281,480,631.1874671992502,631.1874671992502,1
1,281,661,9855.777748137905,9855.777748137905,1
0,282,219,368.90146557114826,368.90146557114826,1
1,282,379,2035.8834846570442,2035.8834846570442,1
2,282,691,1328.3426920053996,1328.3426920053996,1
0,283,219,1206.6809959936177,1206.6809959936177,1
1,283,423,2508.4584123776467,2508.4584123776467,1
0,284,230,2187.170867721031,2187.170867721031,1
1,284,691,1787.8009143012323,1787.8009143012323,1
0,285,215,1689.1173862882256,1689.1173862882256,1
1,285,377,928.1507985559599,928.1507985559599,1
0,286,215,3426.8908308863874,2977.94350867154,2
1,286,424,285.9720816363029,285.9720816363029,1
2,286,426,172.4234638382821,172.4234638382821,1
0,287,428,405.07343662806466,405.07343662806466,1
1,287,661,3799.3732804122287,3799.3732804122287,1
0,288,212,628.1686596748316,628.1686596748316,1
1,288,215,5780.962661847049,4202.879175889065,2
2,288,422,1172.2681425876863,1172.2681425876863,1
3,288,485,1662.6643062867238,1662.6643062867238,1
4,288,662,351.40372365771714,351.40372365771714,1
5,288,691,1505.9851707111761,1505.9851707111761,1
0,289,219,3248.855018427518,3248.855018427518,1
1,289,661,310.23091085702316,310.23091085702316,1
0,290,661,5624.939246074277,5624.939246074277,1
0,291,380,2162.1670816425053,2162.1670816425053,1
1,291,429,1277.9422707645542,1277.9422707645542,1
2,291,661,3045.163302462973,2536.822639331756,2
0,292,428,2737.1333937469126,2737.1333937469126,1
1,292,433,1435.5704131135185,1435.5704131135185,1
2,292,661,1825.662331092281,1143.0319970895002,2
0,293,381,0.0,0.0,1
1,293,490,1451.5602385608356,1451.5602385608356,1
2,293,581,728.6480004747542,728.6480004747542,1
3,293,629,1299.6591520784218,1299.6591520784218,1
4,293,662,122.50597536358566,122.50597536358566,1
0,294,621,1349.037366766527,1349.037366766527,1
1,294,625,1201.281734790729,1201.281734790729,1
2,294,661,1265.4945564946697,1265.4945564946697,1
0,295,438,1293.471888623576,1293.471888623576,1
1,295,661,3172.273561166686,3172.273561166686,1
0,296,219,518.0818043200945,518.0818043200945,1
1,296,382,772.072319849319,772.072319849319,1
2,296,661,932.8696938023611,932.8696938023611,1
0,297,381,410.8692807169266,410.8692807169266,1
1,297,527,519.9164698422844,519.9164698422844,1
2,297,629,1062.6507159767107,1062.6507159767107,1
0,298,380,961.8227969065206,961.8227969065206,1
1,298,661,2177.020368599299,2177.020368599299,1
0,299,215,2722.05727698776,2722.05727698776,1
1,299,691,562.724862402585,562.724862402585,1
0,300,494,139.8910658545839,139.8910658545839,1
1,300,661,2916.2978251528407,2916.2978251528407,1
0,301,440,1233.1412821823478,1233.1412821823478,1
1,301,498,124.75930426200115,124.75930426200115,1
2,301,529,901.377581062524,901.377581062524,1
3,301,640,389.797733296554,389.797733296554,1
4,301,661,1347.185687586107,842.411723993428,2
0,302,385,3362.5806863255693,3362.5806863255693,1
1,302,661,6485.167790624131,6485.167790624131,1
0,303,662,3021.1616821426815,3021.1616821426815,1
0,304,385,2092.5323852781194,2092.5323852781194,1
1,304,448,1550.9422345195867,1550.9422345195867,1
2,304,661,1900.1825932768056,1020.1863837735822,2
0,305,585,764.1178464098878,764.1178464098878,1
1,305,661,1260.2575058685086,1260.2575058685086,1
0,306,454,1056.6841367996185,1056.6841367996185,1
1,306,661,5736.993479636063,5736.993479636063,1
0,307,455,285.73283102971993,285.73283102971993,1
1,307,501,719.991099277684,719.991099277684,1
2,307,662,1553.923772319644,1553.923772319644,1
0,308,263,1000.2949695727079,1000.2949695727079,1
1,308,652,480.8270112159198,480.8270112159198,1
2,308,691,841.3301278753248,841.3301278753248,1
0,309,455,991.3731422852151,991.3731422852151,1
1,309,662,2085.719006671501,2085.719006671501,1
0,310,661,3199.4180754531317,3199.4180754531317,1
0,311,221,3379.6070570171983,3379.6070570171983,1
1,311,241,1405.7793687563233,1405.7793687563233,1
2,311,385,1070.4667637475316,1070.4667637475316,1
3,311,457,2540.3489928024005,2540.3489928024005,1
0,312,389,0.0,0.0,1
1,312,500,278.2840277488397,278.2840277488397,1
2,312,504,1991.3896195825157,1991.3896195825157,1
3,312,662,4398.391330600324,4398.391330600324,1
4,312,691,1567.2809221356988,1567.2809221356988,1
0,313,245,2816.201791821203,2816.201791821203,1
0,314,240,5996.546178352727,5996.546178352727,1
1,314,691,1546.411569271156,1546.411569271156,1
0,315,626,1439.9585287610757,1439.9585287610757,1
1,315,661,2495.9242539639495,2495.9242539639495,1
0,316,217,1112.2724811493604,1112.2724811493604,1
1,316,245,5720.726042365764,5720.726042365764,1
2,316,389,1216.7555209751858,1216.7555209751858,1
3,316,662,4381.6655806713825,4381.6655806713825,1
4,316,691,1112.4929264912262,1112.4929264912262,1
0,317,387,1226.3509268720916,1226.3509268720916,1
1,317,404,427.2674966129055,427.2674966129055,1
2,317,533,755.0785453959628,755.0785453959628,1
3,317,628,387.6543871926038,387.6543871926038,1
0,318,661,2272.938969981934,2272.938969981934,1
0,319,408,320.5256584887896,320.5256584887896,1
1,319,459,513.8419531275937,513.8419531275937,1
2,319,612,470.94350608357917,470.94350608357917,1
3,319,626,976.6715774055932,976.6715774055932,1
4,319,627,1973.5493247451238,1973.5493247451238,1
5,319,628,108.16677360530427,108.16677360530427,1
6,319,642,461.7816252515411,461.7816252515411,1
7,319,661,2126.985474804768,2126.985474804768,1
0,320,219,3312.8930237364116,3312.8930237364116,1
1,320,221,2370.7361220946536,2370.7361220946536,1
2,320,237,2460.116691496253,2460.116691496253,1
3,320,263,579.7061366361594,579.7061366361594,1
4,320,385,2495.576584241425,2495.576584241425,1
5,320,390,4549.46075818987,4549.46075818987,1
6,320,506,797.0674440167528,797.0674440167528,1
0,321,661,2049.730687771,2049.730687771,1
0,322,245,1759.9511241836399,1759.9511241836399,1
1,322,389,383.8911270298152,383.8911270298152,1
0,323,240,1548.4329982384488,1548.4329982384488,1
1,323,390,2337.570524265578,2337.570524265578,1
2,323,458,593.922144063307,593.922144063307,1
3,323,691,912.2681342418311,912.2681342418311,1
0,324,389,2871.80041946589,2871.80041946589,1
1,324,691,2215.785890446368,2215.785890446368,1
0,325,263,2660.297492393101,2660.297492393101,1
1,325,589,528.7850631125291,528.7850631125291,1
2,325,691,2108.2699861438086,2108.2699861438086,1
0,326,245,1393.9151787457142,1393.9151787457142,1
1,326,389,251.99677792046148,251.99677792046148,1
2,326,509,1012.7227154407233,1012.7227154407233,1
0,327,537,1103.298942972356,1103.298942972356,1
1,327,631,608.0312820999045,608.0312820999045,1
2,327,661,1203.6877955827324,1203.6877955827324,1
0,328,223,1043.422122968242,1043.422122968242,1
1,328,263,1136.1119924724258,1136.1119924724258,1
0,329,388,1398.4211224752885,1398.4211224752885,1
1,329,661,4915.985881961096,4915.985881961096,1
0,330,263,559.6145468550685,559.6145468550685,1
1,330,568,1604.609130854084,1604.609130854084,1
0,331,221,1072.6514622509276,1072.6514622509276,1
1,331,241,5636.464032954643,5636.464032954643,1
2,331,263,3889.4797382196684,3889.4797382196684,1
3,331,385,3725.3181886734073,3725.3181886734073,1
4,331,388,3514.6567993052395,3514.6567993052395,1
5,331,401,548.43712404308,548.43712404308,1
6,331,457,956.754967563372,956.754967563372,1
7,331,463,2663.211460977752,2663.211460977752,1
8,331,502,1610.110447139215,1610.110447139215,1
9,331,516,1054.8029828079088,1054.8029828079088,1
10,331,661,11732.521899799674,8524.440394545476,2
0,332,465,486.16543596191616,486.16543596191616,1
1,332,661,3025.132022481124,3025.132022481124,1
0,333,263,3126.3949705164046,3126.3949705164046,1
1,333,691,2014.9659511531618,2014.9659511531618,1
0,334,263,1737.0745974144597,1737.0745974144597,1
1,334,516,596.7684862842802,596.7684862842802,1
0,335,263,3663.3950145651365,3663.3950145651365,1
0,336,263,1229.6803434013975,1229.6803434013975,1
1,336,516,965.7638863359333,965.7638863359333,1
0,337,222,1135.7448692004646,1135.7448692004646,1
1,337,243,2111.7464760267308,2111.7464760267308,1
2,337,245,3897.021291319901,3897.021291319901,1
3,337,246,2283.0245163647273,2283.0245163647273,1
4,337,399,1296.2566028596173,1296.2566028596173,1
5,337,464,2083.714679046736,1314.499835441426,2
6,337,511,2242.69910028683,2242.69910028683,1
7,337,515,1696.9394609148853,1696.9394609148853,1
8,337,691,3126.2861354193747,3126.2861354193747,1
0,338,263,1691.9263792347483,1691.9263792347483,1
1,338,691,559.0427281722596,559.0427281722596,1
0,339,263,7292.22214568411,7292.22214568411,1
1,339,392,99.86524399836459,99.86524399836459,1
0,340,263,1891.9243725596268,1891.9243725596268,1
1,340,691,644.6924367697511,644.6924367697511,1
0,341,263,3682.7926894300113,3682.7926894300113,1
0,342,541,5561.984756209245,5561.984756209245,1
1,342,661,5871.591749587287,5871.591749587287,1
0,343,263,4212.809769726406,4212.809769726406,1
1,343,516,647.5962533776822,647.5962533776822,1
2,343,643,446.671859345384,446.671859345384,1
0,344,413,538.8174607574364,538.8174607574364,1
1,344,541,4039.8807627085826,4039.8807627085826,1
0,345,263,12379.069789976393,10542.910088451037,3
1,345,393,306.28120914331873,306.28120914331873,1
2,345,414,949.5140010808254,949.5140010808254,1
3,345,594,1421.0865568972793,1421.0865568972793,1
4,345,595,2240.3718570797164,2240.3718570797164,1
0,346,263,3074.2678069315934,3074.2678069315934,1
0,347,250,1591.2128854552761,1591.2128854552761,1
1,347,253,2938.109820540723,2938.109820540723,1
2,347,632,535.7126598765931,535.7126598765931,1
3,347,691,2601.294398399691,2601.294398399691,1
0,348,263,1658.7159194603896,1441.5941140152474,2
1,348,469,943.2668380054585,943.2668380054585,1
2,348,570,724.3473144249446,724.3473144249446,1
3,348,593,706.1125355187596,706.1125355187596,1
0,349,351,0.0,0.0,1
1,349,391,3020.5021227926495,3020.5021227926495,1
2,349,396,2218.897755915006,2218.897755915006,1
3,349,401,2379.1873914073467,2379.1873914073467,1
4,349,402,1527.6091578830963,1527.6091578830963,1
5,349,412,5264.163991337494,5264.163991337494,1
6,349,462,992.0058665517276,992.0058665517276,1
7,349,465,4333.1297589627275,4333.1297589627275,1
8,349,514,1613.7289112520828,1613.7289112520828,1
9,349,518,1814.8102666649368,1814.8102666649368,1
10,349,541,1941.1248992995693,1670.6746492642815,2
11,349,542,4829.406597899626,4829.406597899626,1
12,349,661,6344.5269080330845,3369.428784711718,3
0,350,263,2210.2200529441798,2210.2200529441798,1
1,350,522,456.9614202069023,456.9614202069023,1
0,351,263,3118.83720475854,3118.83720475854,1
1,351,349,0.0,0.0,1
2,351,401,166.9133739401244,166.9133739401244,1
3,351,540,2090.252984343751,2090.252984343751,1
4,351,542,2468.199211186601,2468.199211186601,1
5,351,550,442.1541305523766,442.1541305523766,1
6,351,569,124.2627031731823,124.2627031731823,1
7,351,572,2503.306365236546,2503.306365236546,1
0,352,254,1083.3100145364647,1083.3100145364647,1
1,352,415,833.7619690614656,833.7619690614656,1
2,352,542,5251.132581303636,5251.132581303636,1
3,352,544,1627.6764453818366,1627.6764453818366,1
4,352,572,1476.8708991898072,1476.8708991898072,1
0,353,263,2159.9726225909008,2159.9726225909008,1
0,354,251,608.0873375947333,608.0873375947333,1
1,354,402,855.8464991203751,855.8464991203751,1
2,354,415,1550.3608388375958,1550.3608388375958,1
3,354,542,350.5404902419223,350.5404902419223,1
0,355,519,963.8176764013505,963.8176764013505,1
1,355,571,514.5756379342428,514.5756379342428,1
2,355,573,2853.020543480461,2853.020543480461,1
3,355,574,1823.1715323879184,1823.1715323879184,1
4,355,599,1313.714565429046,1313.714565429046,1
5,355,632,429.63923405387123,429.63923405387123,1
0,356,263,3095.855497350827,2541.8386305261406,2
1,356,520,918.8711622321318,918.8711622321318,1
2,356,543,1364.8143158571143,1364.8143158571143,1
0,357,263,2380.688750637878,2380.688750637878,1
0,358,574,1383.9495918483929,1383.9495918483929,1
1,358,575,813.7399410203651,813.7399410203651,1
2,358,576,1565.895935265627,1565.895935265627,1
3,358,599,141.22445574413968,141.22445574413968,1
4,358,632,403.3510936926918,403.3510936926918,1
5,358,691,545.5647666108301,545.5647666108301,1
0,359,263,1742.0457684060045,1422.3960088052945,2
1,359,470,1190.528134629493,1190.528134629493,1
2,359,471,2277.5409355935917,2277.5409355935917,1
0,360,263,2300.3433379210333,2300.3433379210333,1
0,361,254,1567.5292645551385,1567.5292645551385,1
1,361,550,3498.6418232116876,3498.6418232116876,1
0,362,252,723.066868127732,723.066868127732,1
1,362,263,811.1235000682705,573.5166034920626,2
2,362,546,1150.3056282518037,1150.3056282518037,1
3,362,552,657.3157837826789,657.3157837826789,1
4,362,554,465.418669867371,465.418669867371,1
5,362,578,281.1918706143439,281.1918706143439,1
6,362,601,745.8404735816828,745.8404735816828,1
0,363,616,518.1620811948953,518.1620811948953,1
1,363,637,2564.7078939727967,2564.7078939727967,1
0,364,263,1600.469693940152,1600.469693940152,1
1,364,397,907.0489922927263,907.0489922927263,1
2,364,547,1996.9833828215833,1996.9833828215833,1
3,364,602,129.44284861206285,129.44284861206285,1
4,364,634,1772.2001627941463,1772.2001627941463,1
0,365,263,1959.3013271351435,1959.3013271351435,1
1,365,546,0.0,0.0,1
2,365,607,944.2145504113437,944.2145504113437,1
0,366,263,1051.0922266634493,1051.0922266634493,1
1,366,547,479.19749997487946,479.19749997487946,1
2,366,634,917.4420278728047,917.4420278728047,1
3,366,635,913.661554683754,913.661554683754,1
0,367,263,740.7267529518853,740.7267529518853,1
1,367,547,432.000395210483,432.000395210483,1
2,367,548,2244.794988057091,2244.794988057091,1
3,367,635,1721.13139104833,1721.13139104833,1
4,367,636,1377.5940537431673,1377.5940537431673,1
0,368,263,2221.6979161455383,2221.6979161455383,1
1,368,550,1404.8675248802683,1404.8675248802683,1
0,369,264,1558.4930037080271,1558.4930037080271,1
1,369,416,2232.3497161945406,2232.3497161945406,1
2,369,550,463.3104616361767,463.3104616361767,1
0,370,265,183.40843955368166,183.40843955368166,1
1,370,661,3698.8657053254246,2418.874655086335,2
2,370,667,219.78901823283798,219.78901823283798,1
0,371,227,1463.5389214932143,1463.5389214932143,1
1,371,560,115.47178096693737,115.47178096693737,1
2,371,660,2390.584033563282,2390.584033563282,1
0,372,215,469.3441882842963,469.3441882842963,1
1,372,419,1123.8525192825941,1123.8525192825941,1
2,372,662,2596.14618955289,2596.14618955289,1
0,373,272,172.08796687663212,172.08796687663212,1
1,373,618,2168.144432482804,2168.144432482804,1
0,374,275,1474.5312471604384,1474.5312471604384,1
1,374,490,98.03699913771082,98.03699913771082,1
2,374,689,1827.0025335557314,1827.0025335557314,1
0,375,479,812.0042127759887,812.0042127759887,1
1,375,481,568.4089600558052,568.4089600558052,1
2,375,661,2139.5025744425016,1166.2890447192965,2
0,376,227,2046.0052461626192,2046.0052461626192,1
1,376,274,607.7695758307242,607.7695758307242,1
2,376,619,802.8627462782852,802.8627462782852,1
0,377,215,1682.812413422867,1475.831022955047,2
1,377,280,1384.122665513134,1384.122665513134,1
2,377,285,928.1507985559598,928.1507985559598,1
3,377,425,165.4435507954339,165.4435507954339,1
4,377,662,1550.9197260413157,1550.9197260413157,1
5,377,671,1242.6045855890086,1242.6045855890086,1
6,377,691,2016.857999537402,1099.0449732321772,2
0,378,215,5627.582895196435,5627.582895196435,1
1,378,424,340.40270891828226,340.40270891828226,1
0,379,219,3504.1459875712762,3504.1459875712762,1
1,379,282,2035.8834846570444,2035.8834846570444,1
2,379,661,2249.8845288855155,2249.8845288855155,1
3,379,691,708.0822561032439,708.0822561032439,1
0,380,291,2162.167081642505,2162.167081642505,1
1,380,298,961.8227969065206,961.8227969065206,1
2,380,661,4663.019145933869,2518.0057568454777,2
0,381,293,0.0,0.0,1
1,381,297,410.8692807169266,410.8692807169266,1
2,381,432,689.3540459246375,689.3540459246375,1
3,381,527,990.9124352810293,990.9124352810293,1
4,381,629,2411.35600880858,2131.0684332730884,2
5,381,662,592.7864482375373,387.80280392950567,2
0,382,219,1676.5315944695935,1676.5315944695935,1
1,382,296,772.072319849319,772.072319849319,1
2,382,661,864.976022579214,864.976022579214,1
0,383,218,396.35241485422466,396.35241485422466,1
1,383,219,5152.785398764693,5152.785398764693,1
2,383,239,317.43348989067204,317.43348989067204,1
3,383,449,1158.7654522479077,1158.7654522479077,1
0,384,219,3070.5521365533223,3070.5521365533223,1
0,385,219,189.61627009565544,189.61627009565544,1
1,385,221,720.2069130637899,720.2069130637899,1
2,385,302,3362.5806863255693,3362.5806863255693,1
3,385,304,2092.5323852781194,2092.5323852781194,1
4,385,311,1070.4667637475313,1070.4667637475313,1
5,385,320,2495.5765842414253,2495.5765842414253,1
6,385,331,3725.318188673407,3725.318188673407,1
7,385,457,412.56887596614104,412.56887596614104,1
8,385,584,851.5084293471313,851.5084293471313,1
9,385,661,12008.981741847212,5530.841934241439,4
0,386,219,2820.178021556112,1684.9456571326657,2
1,386,236,844.4681785742191,844.4681785742191,1
2,386,240,2404.444429554366,2404.444429554366,1
3,386,691,120.87491817748239,120.87491817748239,1
0,387,317,1226.3509268720913,1226.3509268720913,1
1,387,404,193.49527132356837,193.49527132356837,1
2,387,411,168.8043895993835,168.8043895993835,1
3,387,533,73.67991585123673,73.67991585123673,1
4,387,536,576.8474158997517,576.8474158997517,1
5,387,537,291.3015425067998,291.3015425067998,1
6,387,631,90.22825998546482,90.22825998546482,1
7,387,661,833.1725547045379,833.1725547045379,1
0,388,329,1398.4211224752885,1398.4211224752885,1
1,388,331,3514.65679930524,3514.65679930524,1
2,388,661,7944.184672896452,7654.0390541966735,2
0,389,245,1661.6282765730462,921.6731972535639,2
1,389,312,0.0,0.0,1
2,389,316,1216.7555209751858,1216.7555209751858,1
3,389,322,383.8911270298152,383.8911270298152,1
4,389,324,2871.80041946589,2871.80041946589,1
5,389,326,251.99677792046148,251.99677792046148,1
6,389,504,120.36628472989166,120.36628472989166,1
7,389,509,520.3527295167416,520.3527295167416,1
8,389,662,2488.7893535713433,2488.7893535713433,1
9,389,691,316.3611866449459,173.88804948749166,2
0,390,219,5082.106457177607,5082.106457177607,1
1,390,237,928.1566368514789,928.1566368514789,1
2,390,240,1060.098288073524,1060.098288073524,1
3,390,263,4171.955602661127,4171.955602661127,1
4,390,320,4549.460758189871,4549.460758189871,1
5,390,323,2337.570524265578,2337.570524265578,1
6,390,458,311.09758845996123,311.09758845996123,1
7,390,506,68.47599579505025,68.47599579505025,1
8,390,691,87.17707323806464,87.17707323806464,1
0,391,349,3020.5021227926495,3020.5021227926495,1
0,392,263,2276.1834106730403,2276.1834106730403,1
1,392,339,99.86524399836459,99.86524399836459,1
0,393,263,3252.6439447452963,3252.6439447452963,1
1,393,345,306.28120914331873,306.28120914331873,1
0,394,263,1712.9491595521044,1712.9491595521044,1
1,394,466,519.4420193938168,519.4420193938168,1
0,395,632,7901.693210039145,7901.693210039145,1
0,396,251,1256.7201606841659,1256.7201606841659,1
1,396,349,2218.897755915006,2218.897755915006,1
2,396,402,4953.131478340033,4953.131478340033,1
3,396,542,2055.5519701142293,2055.5519701142293,1
0,397,263,1468.3791934762476,1468.3791934762476,1
1,397,364,907.0489922927263,907.0489922927263,1
2,397,547,98.25145088069999,98.25145088069999,1
0,398,402,2821.106537093232,2821.106537093232,1
1,398,550,8261.084881548926,8261.084881548926,1
0,399,245,3900.320869147438,3676.9952210570905,2
1,399,337,1296.2566028596173,1296.2566028596173,1
2,399,509,155.69502289046918,155.69502289046918,1
3,399,510,650.1070436667543,650.1070436667543,1
4,399,515,466.2654387697987,466.2654387697987,1
5,399,691,4368.161937079446,4368.161937079446,1
0,400,272,2972.8603813903537,2972.8603813903537,1
1,400,557,646.8953756724572,646.8953756724572,1
0,401,247,3107.9344824243367,3107.9344824243367,1
1,401,248,284.7822107816342,284.7822107816342,1
2,401,331,548.43712404308,548.43712404308,1
3,401,349,2379.1873914073467,2379.1873914073467,1
4,401,351,166.9133739401244,166.9133739401244,1
5,401,516,177.86671145148273,177.86671145148273,1
6,401,542,0.0,0.0,1
7,401,569,3226.5512710270245,3226.5512710270245,1
8,401,593,1922.32369580351,1922.32369580351,1
9,401,661,2706.521370843357,2706.521370843357,1
0,402,249,443.0946448363128,443.0946448363128,1
1,402,251,1343.5081471010376,1343.5081471010376,1
2,402,254,374.93216963515016,374.93216963515016,1
3,402,349,1527.6091578830963,1527.6091578830963,1
4,402,354,855.846499120375,855.846499120375,1
5,402,396,4953.131478340032,4953.131478340032,1
6,402,398,2821.106537093232,2821.106537093232,1
7,402,413,61.7130974756667,61.7130974756667,1
8,402,415,386.27666576406216,386.27666576406216,1
9,402,541,7179.698904720312,5602.85066777639,2
10,402,544,360.50424373376177,360.50424373376177,1
11,402,550,9699.868459062382,5252.9575183699835,3
0,403,531,875.0500995498077,875.0500995498077,1
1,403,532,1943.7443749049155,1943.7443749049155,1
2,403,567,754.254250697549,754.254250697549,1
3,403,628,273.7208897259477,273.7208897259477,1
0,404,242,342.70308333041896,342.70308333041896,1
1,404,317,427.2674966129056,427.2674966129056,1
2,404,387,193.49527132356837,193.49527132356837,1
3,404,532,308.1596603802501,308.1596603802501,1
4,404,536,366.49915640567815,366.49915640567815,1
5,404,628,1244.5376951050948,1244.5376951050948,1
6,404,631,819.8911765526774,819.8911765526774,1
0,405,263,918.4795172710984,918.4795172710984,1
1,405,470,2779.806270684076,2779.806270684076,1
2,405,595,857.5650988682723,857.5650988682723,1
3,405,644,1282.7086932682412,1282.7086932682412,1
0,406,250,350.3287658294822,350.3287658294822,1
1,406,576,1165.6318147350046,1165.6318147350046,1
2,406,632,1100.6661138720756,825.3305652312154,2
3,406,655,270.49925173225165,270.49925173225165,1
0,407,550,3290.103079255166,3290.103079255166,1
0,408,319,320.5256584887896,320.5256584887896,1
1,408,531,963.6144042914568,963.6144042914568,1
2,408,612,1096.0359951922694,1096.0359951922694,1
3,408,626,208.75166273043268,208.75166273043268,1
4,408,627,461.6259082079071,461.6259082079071,1
5,408,628,1199.4610329718216,631.7340317803635,2
6,408,641,295.3756323371497,295.3756323371497,1
0,409,258,660.3015255393705,660.3015255393705,1
1,409,550,5604.778019822843,5604.778019822843,1
0,410,260,1.7262676497963463,1.7262676497963463,1
1,410,550,2695.077048278028,2695.077048278028,1
0,411,387,168.8043895993835,168.8043895993835,1
1,411,537,2058.466796157371,2058.466796157371,1
2,411,631,607.4871678485827,607.4871678485827,1
0,412,349,5264.163991337492,5264.163991337492,1
0,413,249,439.70422138187246,439.70422138187246,1
1,413,344,538.8174607574364,538.8174607574364,1
2,413,402,61.7130974756667,61.7130974756667,1
3,413,541,1057.9710717214894,601.4824350608617,2
0,414,263,693.4996486239008,693.4996486239008,1
1,414,345,949.5140010808254,949.5140010808254,1
2,414,594,1006.5995329299054,1006.5995329299054,1
0,415,352,833.7619690614655,833.7619690614655,1
1,415,354,1550.360838837596,1550.360838837596,1
2,415,402,386.27666576406216,386.27666576406216,1
3,415,542,1849.0578209950902,1849.0578209950902,1
4,415,544,334.64983611182294,334.64983611182294,1
0,416,369,2232.3497161945397,2232.3497161945397,1
1,416,550,1463.0320302445637,1463.0320302445637,1
0,417,272,1491.7486080686067,1491.7486080686067,1
1,417,661,663.603586803612,663.603586803612,1
0,418,268,1327.7484697538646,1327.7484697538646,1
1,418,270,1294.7933943873286,1294.7933943873286,1
2,418,661,3111.3541613511134,2697.174183428294,2
0,419,215,736.2809998526894,736.2809998526894,1
1,419,372,1123.8525192825941,1123.8525192825941,1
2,419,662,1337.0758665786502,1337.0758665786502,1
0,420,662,2484.0356517750965,2484.0356517750965,1
0,421,279,1220.4633623592467,1220.4633623592467,1
1,421,661,1280.9767999168073,1280.9767999168073,1
0,422,212,217.24277298761044,217.24277298761044,1
1,422,288,1172.2681425876863,1172.2681425876863,1
2,422,691,1077.0690083116451,1077.0690083116451,1
0,423,219,2859.175910836099,1779.6117557494613,3
1,423,273,1250.7488457265167,1250.7488457265167,1
2,423,283,2508.4584123776463,2508.4584123776463,1
3,423,482,2225.6137000667118,2225.6137000667118,1
4,423,483,5847.408565459086,5847.408565459086,1
5,423,661,8064.447859164381,4836.894237940524,3
0,424,215,1832.402160282089,1041.559939038407,2
1,424,286,285.9720816363029,285.9720816363029,1
2,424,378,340.40270891828226,340.40270891828226,1
0,425,215,1419.9853606531601,1419.9853606531601,1
1,425,377,165.4435507954339,165.4435507954339,1
2,425,691,404.5370655727954,404.5370655727954,1
0,426,215,2894.6910481146047,2894.6910481146047,1
1,426,286,172.4234638382821,172.4234638382821,1
0,427,488,92.50090161862816,92.50090161862816,1
1,427,622,588.927236337456,588.927236337456,1
2,427,662,9523.543897180454,4790.0002837661905,2
3,427,691,631.9076902489796,631.9076902489796,1
0,428,287,405.07343662806466,405.07343662806466,1
1,428,292,2737.133393746913,2737.133393746913,1
2,428,661,5064.256824005273,4081.7587344613594,2
0,429,278,169.95560655627926,169.95560655627926,1
1,429,291,1277.9422707645545,1277.9422707645545,1
2,429,487,578.8631521116761,404.20734516587873,2
3,429,562,2358.650658993608,2358.650658993608,1
4,429,621,123.54683039204541,123.54683039204541,1
5,429,649,4609.280252020599,4609.280252020599,1
6,429,661,8214.826159069933,5088.6630951586685,3
0,430,661,2605.4409175518354,2605.4409175518354,1
0,431,491,443.30871375730857,443.30871375730857,1
1,431,662,2015.6346339263073,2015.6346339263073,1
0,432,381,689.3540459246374,689.3540459246374,1
1,432,662,2620.970356905692,2620.970356905692,1
0,433,292,1435.5704131135185,1435.5704131135185,1
1,433,661,2769.9111443417178,2769.9111443417178,1
0,434,661,1963.6662592528473,1963.6662592528473,1
0,435,219,614.1721140275654,614.1721140275654,1
1,435,661,2128.354236482121,2128.354236482121,1
0,436,219,2650.1078852960245,2650.1078852960245,1
0,437,215,2385.555406350847,2385.555406350847,1
