,src,dest,overlap,distance,total_border,greatest_border,nb_border
0,547868,536942,0,0.0,443.0946448363128,443.0946448363128,1
1,547868,537034,0,0.0,1343.5081471010376,1343.5081471010376,1
2,547868,537158,0,0.0,374.93216963515016,374.93216963515016,1
3,547868,545275,0,0.0,1527.6091578830963,1527.6091578830963,1
4,547868,545291,0,0.0,855.846499120375,855.846499120375,1
5,547868,547399,0,0.0,4953.131478340032,4953.131478340032,1
6,547868,547407,0,0.0,2821.106537093232,2821.106537093232,1
7,547868,548423,0,0.0,61.7130974756667,61.7130974756667,1
8,547868,548425,0,0.0,386.27666576406216,386.27666576406216,1
9,547868,550404,0,0.0,7179.698904720312,5602.85066777639,2
10,547868,550454,0,0.0,360.50424373376177,360.50424373376177,1
11,547868,550762,0,0.0,9699.868459062382,5252.9575183699835,3
0,547944,550245,0,0.0,875.0500995498077,875.0500995498077,1
1,547944,550250,0,0.0,1943.7443749049155,1943.7443749049155,1
2,547944,558685,0,0.0,754.254250697549,754.254250697549,1
3,547944,581045,0,0.0,273.7208897259477,273.7208897259477,1
0,547946,536763,0,0.0,342.70308333041896,342.70308333041896,1
1,547946,545191,0,0.0,427.2674966129056,427.2674966129056,1
2,547946,547369,0,0.0,193.49527132356837,193.49527132356837,1
3,547946,550250,0,0.0,308.1596603802501,308.1596603802501,1
4,547946,550299,0,0.0,366.49915640567815,366.49915640567815,1
5,547946,581045,0,0.0,1244.5376951050948,1244.5376951050948,1
6,547946,581151,0,0.0,819.8911765526774,819.8911765526774,1
0,547955,537301,0,0.0,918.4795172710984,918.4795172710984,1
1,547955,548591,0,0.0,2779.806270684076,2779.806270684076,1
2,547955,568426,0,0.0,857.5650988682723,857.5650988682723,1
3,547955,594395,0,0.0,1282.7086932682412,1282.7086932682412,1
0,547961,537017,0,0.0,350.3287658294822,350.3287658294822,1
1,547961,558967,0,0.0,1165.6318147350046,1165.6318147350046,1
2,547961,581308,0,0.0,1100.6661138720756,825.3305652312154,2
3,547961,595956,0,0.0,270.49925173225165,270.49925173225165,1
0,547969,550762,0,0.0,3290.103079255166,3290.103079255166,1
0,548282,545193,0,0.0,320.5256584887896,320.5256584887896,1
1,548282,550245,0,0.0,963.6144042914568,963.6144042914568,1
2,548282,576143,0,0.0,1096.0359951922694,1096.0359951922694,1
3,548282,581037,0,0.0,208.75166273043268,208.75166273043268,1
4,548282,581042,0,0.0,461.6259082079071,461.6259082079071,1
5,548282,581045,0,0.0,1199.4610329718216,631.7340317803635,2
6,548282,594360,0,0.0,295.3756323371497,295.3756323371497,1
0,548290,537215,0,0.0,660.3015255393705,660.3015255393705,1
1,548290,550762,0,0.0,5604.778019822843,5604.778019822843,1
0,548291,537243,0,0.0,1.7262676497963463,1.7262676497963463,1
1,548291,550762,0,0.0,2695.077048278028,2695.077048278028,1
0,548421,547369,0,0.0,168.8043895993835,168.8043895993835,1
1,548421,550302,0,0.0,2058.466796157371,2058.466796157371,1
2,548421,581151,0,0.0,607.4871678485827,607.4871678485827,1
0,548422,545275,0,0.0,5264.163991337492,5264.163991337492,1
0,548423,536942,0,0.0,439.70422138187246,439.70422138187246,1
1,548423,545252,0,0.0,538.8174607574364,538.8174607574364,1
2,548423,547868,0,0.0,61.7130974756667,61.7130974756667,1
3,548423,550404,0,0.0,1057.9710717214894,601.4824350608617,2
0,548424,537301,0,0.0,693.4996486239008,693.4996486239008,1
1,548424,545253,0,0.0,949.5140010808254,949.5140010808254,1
2,548424,568422,0,0.0,1006.5995329299054,1006.5995329299054,1
0,548425,545288,0,0.0,833.7619690614655,833.7619690614655,1
1,548425,545291,0,0.0,1550.360838837596,1550.360838837596,1
2,548425,547868,0,0.0,386.27666576406216,386.27666576406216,1
3,548425,550436,0,0.0,1849.0578209950902,1849.0578209950902,1
4,548425,550454,0,0.0,334.64983611182294,334.64983611182294,1
0,548431,545383,0,0.0,2232.3497161945397,2232.3497161945397,1
1,548431,550762,0,0.0,1463.0320302445637,1463.0320302445637,1
0,548523,545090,0,0.0,1491.7486080686067,1491.7486080686067,1
1,548523,597182,0,0.0,663.603586803612,663.603586803612,1
0,548524,545084,0,0.0,1327.7484697538646,1327.7484697538646,1
1,548524,545087,0,0.0,1294.7933943873286,1294.7933943873286,1
2,548524,597182,0,0.0,3111.3541613511134,2697.174183428294,2
0,548525,536156,0,0.0,736.2809998526894,736.2809998526894,1
1,548525,547345,0,0.0,1123.8525192825941,1123.8525192825941,1
2,548525,597183,0,0.0,1337.0758665786502,1337.0758665786502,1
0,548526,597183,0,0.0,2484.0356517750965,2484.0356517750965,1
0,548527,545101,0,0.0,1220.4633623592467,1220.4633623592467,1
1,548527,597182,0,0.0,1280.9767999168073,1280.9767999168073,1
0,548529,536152,0,0.0,217.24277298761044,217.24277298761044,1
1,548529,545116,0,0.0,1172.2681425876863,1172.2681425876863,1
2,548529,597383,0,0.0,1077.0690083116451,1077.0690083116451,1
0,548530,536161,0,0.0,2859.175910836099,1779.6117557494613,3
1,548530,545091,0,0.0,1250.7488457265167,1250.7488457265167,1
2,548530,545107,0,0.0,2508.4584123776463,2508.4584123776463,1
3,548530,548916,0,0.0,2225.6137000667118,2225.6137000667118,1
4,548530,548917,0,0.0,5847.408565459086,5847.408565459086,1
5,548530,597182,0,0.0,8064.447859164381,4836.894237940524,3
0,548531,536156,0,0.0,1832.402160282089,1041.559939038407,2
1,548531,545110,0,0.0,285.9720816363029,285.9720816363029,1
2,548531,547353,0,0.0,340.40270891828226,340.40270891828226,1
0,548532,536156,0,0.0,1419.9853606531601,1419.9853606531601,1
1,548532,547352,0,0.0,165.4435507954339,165.4435507954339,1
2,548532,597383,0,0.0,404.5370655727954,404.5370655727954,1
0,548533,536156,0,0.0,2894.6910481146047,2894.6910481146047,1
1,548533,545110,0,0.0,172.4234638382821,172.4234638382821,1
0,548534,548925,0,0.0,92.50090161862816,92.50090161862816,1
1,548534,580850,0,0.0,588.927236337456,588.927236337456,1
2,548534,597183,0,0.0,9523.543897180454,4790.0002837661905,2
3,548534,597383,0,0.0,631.9076902489796,631.9076902489796,1
0,548535,545114,0,0.0,405.07343662806466,405.07343662806466,1
1,548535,545123,0,0.0,2737.133393746913,2737.133393746913,1
2,548535,597182,0,0.0,5064.256824005273,4081.7587344613594,2
0,548536,545098,0,0.0,169.95560655627926,169.95560655627926,1
1,548536,545122,0,0.0,1277.9422707645545,1277.9422707645545,1
2,548536,548923,0,0.0,578.8631521116761,404.20734516587873,2
3,548536,558537,0,0.0,2358.650658993608,2358.650658993608,1
4,548536,580814,0,0.0,123.54683039204541,123.54683039204541,1
5,548536,595900,0,0.0,4609.280252020599,4609.280252020599,1
6,548536,597182,0,0.0,8214.826159069933,5088.6630951586685,3
0,548537,597182,0,0.0,2605.4409175518354,2605.4409175518354,1
0,548538,548930,0,0.0,443.30871375730857,443.30871375730857,1
1,548538,597183,0,0.0,2015.6346339263073,2015.6346339263073,1
0,548539,547357,0,0.0,689.3540459246374,689.3540459246374,1
1,548539,597183,0,0.0,2620.970356905692,2620.970356905692,1
0,548540,545123,0,0.0,1435.5704131135185,1435.5704131135185,1
1,548540,597182,0,0.0,2769.9111443417178,2769.9111443417178,1
0,548541,597182,0,0.0,1963.6662592528473,1963.6662592528473,1
0,548542,536161,0,0.0,614.1721140275654,614.1721140275654,1
1,548542,597182,0,0.0,2128.354236482121,2128.354236482121,1
0,548543,536161,0,0.0,2650.1078852960245,2650.1078852960245,1
0,548545,536156,0,0.0,2385.555406350847,2385.555406350847,1
1,548545,597383,0,0.0,355.8606742349131,355.8606742349131,1
0,548548,545129,0,0.0,1293.4718886235762,1293.4718886235762,1
1,548548,597182,0,0.0,5288.028813493107,5288.028813493107,1
0,548549,536161,0,0.0,2054.078970867883,2054.078970867883,1
1,548549,597383,0,0.0,1536.0495181627819,1536.0495181627819,1
0,548550,545144,0,0.0,1233.1412821823478,1233.1412821823478,1
1,548550,597182,0,0.0,2223.871866803395,2223.871866803395,1
0,548551,536161,0,0.0,2383.270736502844,2383.270736502844,1
1,548551,597383,0,0.0,311.124693427173,311.124693427173,1
0,548553,597182,0,0.0,2285.304209568584,2285.304209568584,1
0,548554,550182,0,0.0,1755.762768884638,1755.762768884638,1
1,548554,558612,0,0.0,755.2008394492387,755.2008394492387,1
2,548554,597182,0,0.0,4819.161085777241,4819.161085777241,1
0,548555,597182,0,0.0,2707.8317296061346,2707.8317296061346,1
0,548556,536161,0,0.0,2436.2155722545226,2436.2155722545226,1
0,548557,597182,0,0.0,2719.5816864765693,2719.5816864765693,1
0,548558,581100,0,0.0,1671.3549386749821,1671.3549386749821,1
1,548558,597183,0,0.0,600.1061266000642,600.1061266000642,1
0,548559,545155,0,0.0,1550.9422345195867,1550.9422345195867,1
1,548559,597182,0,0.0,4849.639573531481,4849.639573531481,1
0,548560,536160,0,0.0,1601.9493405608055,1601.9493405608055,1
1,548560,536161,0,0.0,1516.8662425528664,1516.8662425528664,1
2,548560,536543,0,0.0,1452.344395443914,1452.344395443914,1
3,548560,536639,0,0.0,1017.5826748198697,1017.5826748198697,1
4,548560,547362,0,0.0,1158.7654522479077,1158.7654522479077,1
5,548560,548932,0,0.0,1782.2421892493637,1493.6748363336578,2
6,548560,548936,0,0.0,3755.653899025954,3755.653899025954,1
7,548560,548945,0,0.0,2033.2151107797004,2033.2151107797004,1
8,548560,595911,0,0.0,3171.553239198417,3171.553239198417,1
9,548560,597383,0,0.0,2049.5873230494108,1475.2411554743196,2
0,548561,597183,0,0.0,3224.5256310675427,3224.5256310675427,1
0,548562,536157,0,0.0,232.05577048396225,232.05577048396225,1
1,548562,548948,0,0.0,340.0262622017091,340.0262622017091,1
2,548562,580883,0,0.0,482.59260592799853,482.59260592799853,1
3,548562,597183,0,0.0,7883.795978283834,4619.7428616542065,3
0,548563,597183,0,0.0,4623.02308289206,4623.02308289206,1
1,548563,597383,0,0.0,155.4226486074296,155.4226486074296,1
0,548564,536625,0,0.0,154.3513947304448,154.3513947304448,1
1,548564,550200,0,0.0,139.81502100921455,139.81502100921455,1
2,548564,550245,0,0.0,1006.2428522355996,1006.2428522355996,1
3,548564,568294,0,0.0,554.0464883908512,554.0464883908512,1
4,548564,597182,0,0.0,854.8488598739443,854.8488598739443,1
0,548566,545168,0,0.0,1056.6841367996185,1056.6841367996185,1
1,548566,581037,0,0.0,698.1862350851364,698.1862350851364,1
2,548566,597182,0,0.0,4102.909056879345,3932.1186334966415,2
0,548567,545172,0,0.0,285.73283102971993,285.73283102971993,1
1,548567,545177,0,0.0,991.3731422852151,991.3731422852151,1
2,548567,548951,0,0.0,335.233593608014,335.233593608014,1
3,548567,597183,0,0.0,990.8475202341174,741.884162287807,2
0,548568,597182,0,0.0,2392.526000297605,2392.526000297605,1
0,548569,536757,0,0.0,1391.7907622069847,1391.7907622069847,1
1,548569,545181,0,0.0,2540.3489928024005,2540.3489928024005,1
2,548569,545225,0,0.0,956.754967563372,956.754967563372,1
3,548569,547365,0,0.0,412.56887596614104,412.56887596614104,1
4,548569,548955,0,0.0,287.54281101759045,287.54281101759045,1
0,548570,536749,0,0.0,965.6701472531693,965.6701472531693,1
1,548570,545200,0,0.0,593.922144063307,593.922144063307,1
2,548570,547377,0,0.0,311.09758845996123,311.09758845996123,1
0,548573,545193,0,0.0,513.8419531275937,513.8419531275937,1
1,548573,581037,0,0.0,97.3849362082228,97.3849362082228,1
2,548573,594362,0,0.0,562.7931142754488,562.7931142754488,1
3,548573,597182,0,0.0,789.1565435824467,789.1565435824467,1
0,548574,536162,0,0.0,311.9563144127691,311.9563144127691,1
1,548574,581308,0,0.0,552.4838262608318,552.4838262608318,1
2,548574,597183,0,0.0,1270.2781074064408,1042.0339466299688,2
0,548578,548970,0,0.0,289.56922574667385,289.56922574667385,1
1,548578,581151,0,0.0,121.87347947803325,121.87347947803325,1
2,548578,597182,0,0.0,17004.88255893871,9026.759907147702,2
0,548579,545275,0,0.0,992.0058665517278,992.0058665517278,1
1,548579,547381,0,1.7240939655616694,0.0,0.0,0
2,548579,597182,0,0.0,1228.329916600948,1228.329916600948,1
0,548580,537301,0,0.0,1223.0556127620202,1223.0556127620202,1
1,548580,545225,0,0.0,2663.2114609777514,2663.2114609777514,1
2,548580,548984,0,0.0,1107.2207594856513,1011.1519898458969,2
3,548580,595942,0,0.0,1056.8631819671525,1056.8631819671525,1
0,548581,536849,0,0.0,1627.4614453339962,1627.4614453339962,1
1,548581,545235,0,0.0,2083.714679046736,1314.499835441426,2
2,548581,548975,0,0.0,102.20429051598062,102.20429051598062,1
3,548581,548982,0,0.0,185.05395159139027,185.05395159139027,1
0,548583,545226,0,0.0,486.1654359619162,486.1654359619162,1
1,548583,545275,0,0.0,4333.1297589627275,4333.1297589627275,1
2,548583,548981,0,0.0,449.68278886075905,449.68278886075905,1
3,548583,597182,0,0.0,5367.7541494577035,3241.3211747911837,2
0,548584,537301,0,0.0,3148.002160888221,3148.002160888221,1
1,548584,547391,0,0.0,519.4420193938168,519.4420193938168,1
0,548585,537301,0,0.0,3425.674169523614,3425.674169523614,1
0,548587,537301,0,0.0,2646.3837670220164,2646.3837670220164,1
0,548588,537301,0,0.0,987.3652264196459,987.3652264196459,1
1,548588,545259,0,0.0,943.2668380054586,943.2668380054586,1
2,548588,558896,0,0.0,807.0046953536628,807.0046953536628,1
0,548591,537301,0,0.0,11755.726097937226,4878.313550796545,3
1,548591,545306,0,0.0,1190.528134629493,1190.528134629493,1
2,548591,547955,0,0.0,2779.8062706840756,2779.8062706840756,1
3,548591,568426,0,0.0,93.29914576253078,93.29914576253078,1
4,548591,568446,0,0.0,2541.757718254903,2541.757718254903,1
5,548591,594395,0,0.0,851.457085424745,851.457085424745,1
0,548593,537301,0,0.0,2714.1521786688827,1403.9789440195407,2
1,548593,545306,0,0.0,2277.5409355935913,2277.5409355935913,1
2,548593,549003,0,0.0,259.56105736269745,259.56105736269745,1
0,548595,537301,0,0.0,3410.795529812999,3410.795529812999,1
1,548595,568501,0,0.0,1522.072121241646,1522.072121241646,1
0,548596,537301,0,0.0,5415.309066058342,5415.309066058342,1
1,548596,558114,0,0.0,303.66884747246326,303.66884747246326,1
2,548596,558989,0,0.0,410.5310080538422,410.5310080538422,1
0,548597,537301,0,0.0,2850.978373571271,2850.978373571271,1
0,548896,580722,0,0.0,1098.5161193778263,1098.5161193778263,1
1,548896,597177,0,0.0,206.18021854179915,206.18021854179915,1
2,548896,597183,0,0.0,148.30007754538056,148.30007754538056,1
3,548896,597360,0,0.0,4688.882069022718,4688.882069022718,1
0,548900,545090,0,0.0,960.179138516125,960.179138516125,1
1,548900,580741,0,0.0,1942.1329428672398,1942.1329428672398,1
0,548903,580722,0,0.0,2084.4448276777725,2084.4448276777725,1
1,548903,597183,0,0.0,602.3493047224664,602.3493047224664,1
0,548908,536392,0,0.0,715.5958205409029,715.5958205409029,1
1,548908,545090,0,0.0,1511.311950691604,1511.311950691604,1
2,548908,597182,0,0.0,2715.9311377647246,2715.9311377647246,1
3,548908,597357,0,0.0,696.7334728995355,696.7334728995355,1
0,548909,547349,0,0.0,812.0042127759885,812.0042127759885,1
1,548909,597182,0,0.0,2533.702650160351,2533.702650160351,1
0,548911,545104,0,0.0,631.1874671992502,631.1874671992502,1
1,548911,597182,0,0.0,2314.623134165999,2314.623134165999,1
0,548913,536153,0,0.0,869.2087039432813,869.2087039432813,1
1,548913,547349,0,0.0,568.4089600558052,568.4089600558052,1
2,548913,597182,0,0.0,988.0279266721944,554.1668307826503,2
0,548916,536161,0,0.0,952.8956357654854,952.8956357654854,1
1,548916,548530,0,0.0,2225.6137000667118,2225.6137000667118,1
0,548917,548530,0,0.0,5847.4085654590845,5847.4085654590845,1
1,548917,597182,0,0.0,2751.702597538516,2751.702597538516,1
0,548918,536490,0,0.0,1373.2149453759314,1373.2149453759314,1
1,548918,596779,0,0.0,2203.557311832145,2203.557311832145,1
0,548919,536156,0,0.0,911.6229647241965,911.6229647241965,1
1,548919,545116,0,0.0,1662.6643062867236,1662.6643062867236,1
0,548921,580850,0,0.0,3123.471424632672,3123.471424632672,1
1,548921,597183,0,0.0,753.4317396704487,753.4317396704487,1
0,548923,548536,0,0.0,578.8631521116761,404.2073451658787,2
1,548923,580814,0,0.0,1414.4531884521025,1414.4531884521025,1
2,548923,595900,0,0.0,792.1096389239856,792.1096389239856,1
3,548923,597182,0,0.0,1161.5666332448302,1161.5666332448302,1
0,548925,548534,0,0.0,92.50090161862816,92.50090161862816,1
1,548925,580850,0,0.0,818.3239969727288,818.3239969727288,1
2,548925,597183,0,0.0,1009.7691939198343,1009.7691939198343,1
0,548926,558550,0,0.0,2116.238760853406,2116.238760853406,1
1,548926,568194,0,0.0,507.51332959194804,507.51332959194804,1
2,548926,580814,0,0.0,1252.2762411798653,748.1706500491234,2
3,548926,595899,0,0.0,1505.4592006717944,1505.4592006717944,1
4,548926,597182,0,0.0,267.93103117668664,267.93103117668664,1
0,548928,536151,0,0.0,1212.9714127472366,1212.9714127472366,1
1,548928,536490,0,0.0,418.75963325544103,418.75963325544103,1
2,548928,536496,0,0.0,861.8223873928142,861.8223873928142,1
3,548928,545093,0,0.0,2746.6829463531217,2746.6829463531217,1
4,548928,545124,0,0.0,1451.5602385608356,1451.5602385608356,1
5,548928,547347,0,0.0,98.03699913771082,98.03699913771082,1
6,548928,558456,0,0.0,259.04748638067707,259.04748638067707,1
7,548928,568223,0,0.0,2607.378119322203,2607.378119322203,1
8,548928,595894,0,0.0,5395.857151449424,5395.857151449424,1
9,548928,596779,0,0.0,419.35956038981647,419.35956038981647,1
10,548928,597183,0,0.0,4928.012514309067,3735.075884559598,2
11,548928,597360,0,0.0,1181.006148663501,590.7221386426041,2
0,548930,548538,0,0.0,443.30871375730857,443.30871375730857,1
1,548930,580883,0,0.0,704.5573131177766,704.5573131177766,1
2,548930,597183,0,0.0,1340.7682380308709,841.1986627955289,2
0,548932,536161,0,0.0,2280.987403745318,2280.987403745318,1
1,548932,536543,0,0.0,1752.607952767007,1752.607952767007,1
2,548932,548560,0,0.0,1782.2421892493637,1493.6748363336578,2
3,548932,595911,0,0.0,487.9858824546962,487.9858824546962,1
0,548933,580883,0,0.0,1603.6268986083476,1603.6268986083476,1
1,548933,597183,0,0.0,2781.3455339669913,2781.3455339669913,1
0,548935,545136,0,0.0,139.8910658545839,139.8910658545839,1
1,548935,568249,0,0.0,190.00972020909967,190.00972020909967,1
2,548935,597182,0,0.0,3505.467524954533,2374.686576897091,2
0,548936,548560,0,0.0,3755.653899025955,3755.653899025955,1
1,548936,597383,0,0.0,211.6777521447891,211.6777521447891,1
0,548937,597183,0,0.0,3288.445131051464,3288.445131051464,1
0,548938,536660,0,0.0,3722.5597239545964,3722.5597239545964,1
1,548938,581100,0,0.0,411.26228980493755,411.26228980493755,1
0,548940,545144,0,0.0,124.75930426200115,124.75930426200115,1
1,548940,550196,0,0.0,570.877112720173,570.877112720173,1
2,548940,550200,0,0.0,1391.5482923042825,1391.5482923042825,1
3,548940,597182,0,0.0,1005.0188918985389,694.1284119088549,2
0,548945,536160,0,0.0,625.5773000711938,625.5773000711938,1
1,548945,536639,0,0.0,1017.4216595915973,1017.4216595915973,1
2,548945,548560,0,0.0,2033.2151107797013,2033.2151107797013,1
3,548945,597383,0,0.0,2846.002601041314,2846.002601041314,1
0,548948,545183,0,0.0,278.2840277488397,278.2840277488397,1
1,548948,548562,0,0.0,340.0262622017091,340.0262622017091,1
2,548948,597183,0,0.0,2178.6318022969485,1653.1116373390964,2
3,548948,597383,0,0.0,1719.457498055485,1719.457498055485,1
0,548951,545172,0,0.0,719.991099277684,719.991099277684,1
1,548951,548567,0,0.0,335.233593608014,335.233593608014,1
2,548951,597183,0,0.0,1104.2702506542873,1104.2702506542873,1
0,548955,536757,0,0.0,299.30605406434046,299.30605406434046,1
1,548955,545225,0,0.0,1610.1104471392148,1610.1104471392148,1
2,548955,548569,0,0.0,287.54281101759045,287.54281101759045,1
0,548957,581100,0,0.0,1681.6348631836895,1681.6348631836895,1
1,548957,597183,0,0.0,1705.4708114899101,1705.4708114899101,1
0,548962,545183,0,0.0,1991.3896195825157,1991.3896195825157,1
1,548962,547374,0,0.0,120.36628472989166,120.36628472989166,1
2,548962,597183,0,0.0,0.0,0.0,0
3,548962,597383,0,0.0,2342.8514543602364,2342.8514543602364,1
0,548964,536795,0,0.0,640.530449573775,640.530449573775,1
1,548964,581100,0,0.0,5736.808891799795,5736.808891799795,1
0,548966,537301,0,0.0,1633.9219697172623,1633.9219697172623,1
1,548966,545196,0,0.0,797.0674440167529,797.0674440167529,1
2,548966,547377,0,0.0,68.47599579505025,68.47599579505025,1
0,548968,597182,0,0.0,1976.0599238438829,1976.0599238438829,1
0,548970,548578,0,0.0,289.56922574667385,289.56922574667385,1
1,548970,550312,0,0.0,637.5124705785661,637.5124705785661,1
2,548970,597182,0,0.0,2238.9693617415305,1743.5298806125875,2
0,548972,536827,0,0.0,804.0751925464558,804.0751925464558,1
1,548972,545208,0,0.0,1012.7227154407233,1012.7227154407233,1
2,548972,547374,0,0.0,520.3527295167416,520.3527295167416,1
3,548972,547787,0,0.0,155.69502289046918,155.69502289046918,1
4,548972,597383,0,0.0,2157.0581010015844,2157.0581010015844,1
0,548973,536827,0,0.0,1524.9334376655197,1524.9334376655197,1
1,548973,547787,0,0.0,650.1070436667543,650.1070436667543,1
0,548975,545235,0,0.0,2242.69910028683,2242.69910028683,1
1,548975,548581,0,0.0,102.20429051598062,102.20429051598062,1
0,548976,581308,0,0.0,4422.416008794674,4422.416008794674,1
0,548978,581308,0,0.0,5554.963449335501,5554.963449335501,1
0,548981,545275,0,0.0,1613.7289112520832,1613.7289112520832,1
1,548981,548583,0,0.0,449.68278886075905,449.68278886075905,1
2,548981,597182,0,0.0,1670.9482951337036,1670.9482951337036,1
0,548982,536849,0,0.0,168.90956426475557,168.90956426475557,1
1,548982,545235,0,0.0,1696.9394609148856,1696.9394609148856,1
2,548982,547787,0,0.0,466.2654387697987,466.2654387697987,1
3,548982,548581,0,0.0,185.05395159139027,185.05395159139027,1
4,548982,597383,0,0.0,2475.951994583952,2475.951994583952,1
0,548984,536876,0,0.0,1217.1858160306704,1217.1858160306704,1
1,548984,537301,0,0.0,2703.4502746248727,1534.9911274009537,3
2,548984,545225,0,0.0,1054.802982807909,1054.802982807909,1
3,548984,545228,0,0.0,596.7684862842802,596.7684862842802,1
4,548984,545233,0,0.0,965.7638863359333,965.7638863359333,1
5,548984,545247,0,0.0,647.5962533776822,647.5962533776822,1
6,548984,547866,0,0.0,177.86671145148273,177.86671145148273,1
7,548984,548580,0,0.0,1107.2207594856513,1011.1519898458969,2
8,548984,594388,0,0.0,761.0988943596712,761.0988943596712,1
9,548984,595942,0,0.0,1288.339202252804,1288.339202252804,1
0,548985,550334,0,0.0,385.67660772776435,385.67660772776435,1
1,548985,597183,0,0.0,1878.4192213802235,1878.4192213802235,1
2,548985,597383,0,0.0,1349.149368540003,1349.149368540003,1
0,548988,545275,0,0.0,1814.8102666649368,1814.8102666649368,1
1,548988,550404,0,0.0,515.3626822425535,515.3626822425535,1
0,548990,545293,0,0.0,963.8176764013505,963.8176764013505,1
1,548990,558912,0,0.0,757.8430690524066,757.8430690524066,1
2,548990,558936,0,0.0,509.47362868436943,509.47362868436943,1
3,548990,581308,0,0.0,1672.6959238999436,1672.6959238999436,1
4,548990,597183,0,0.0,6110.129453953505,6110.129453953505,1
5,548990,597383,0,0.0,2536.7491702319526,2536.7491702319526,1
0,548991,537301,0,0.0,4059.537403165329,4059.537403165329,1
1,548991,545294,0,0.0,918.8711622321318,918.8711622321318,1
0,548993,537301,0,0.0,2410.2002593923776,2410.2002593923776,1
0,548994,537301,0,0.0,1974.9037125371192,1061.438394164238,2
1,548994,545277,0,0.0,456.96142020690223,456.96142020690223,1
2,548994,550762,0,0.0,855.3940613052943,855.3940613052943,1
0,549003,537301,0,0.0,1175.923212704373,833.0584267101899,2
1,549003,548593,0,0.0,259.56105736269745,259.56105736269745,1
2,549003,568501,0,0.0,755.1230116784117,755.1230116784117,1
0,549007,537301,0,0.0,786.0706050033285,786.0706050033285,1
1,549007,550504,0,0.0,1364.5752311048648,1364.5752311048648,1
2,549007,558114,0,0.0,249.42704753515076,249.42704753515076,1
0,549008,537301,0,0.0,271.10933945275065,271.10933945275065,1
1,549008,581538,0,0.0,3037.8617673004437,3037.8617673004437,1
0,549022,537195,0,0.0,710.2567079075089,710.2567079075089,1
1,549022,537318,0,0.0,384.69694607541993,384.69694607541993,1
2,549022,550628,0,0.0,1019.0427311422089,1019.0427311422089,1
3,549022,550762,0,0.0,1284.8457167105205,1284.8457167105205,1
4,549022,581538,0,0.0,800.1480796375282,800.1480796375282,1
0,550180,545132,0,0.0,519.9164698422844,519.9164698422844,1
1,550180,547357,0,0.0,990.9124352810293,990.9124352810293,1
2,550180,581100,0,0.0,5168.893617614391,5168.893617614391,1
0,550182,548554,0,0.0,1755.7627688846376,1755.7627688846376,1
1,550182,558612,0,0.0,623.7038471784268,623.7038471784268,1
2,550182,597182,0,0.0,450.58891331914543,450.58891331914543,1
0,550196,545144,0,0.0,901.377581062524,901.377581062524,1
1,550196,548940,0,0.0,570.877112720173,570.877112720173,1
2,550196,594345,0,0.0,649.9010108498941,649.9010108498941,1
3,550196,597182,0,0.0,1614.8250694010837,1614.8250694010837,1
0,550200,536625,0,0.0,1666.3419833675352,1666.3419833675352,1
1,550200,548564,0,0.0,139.81502100921455,139.81502100921455,1
2,550200,548940,0,0.0,1391.5482923042825,1391.5482923042825,1
3,550200,568243,0,0.0,135.1980639658703,135.1980639658703,1
4,550200,597182,0,0.0,2231.8326881758776,1653.9598603439913,2
0,550245,536597,0,0.0,231.1844694178829,231.1844694178829,1
1,550245,536625,0,0.0,1819.3808652038163,1819.3808652038163,1
2,550245,536675,0,0.0,3727.8232375815296,3727.8232375815296,1
3,550245,547944,0,0.0,875.0500995498078,875.0500995498078,1
4,550245,548282,0,0.0,963.6144042914568,963.6144042914568,1
5,550245,548564,0,0.0,1006.2428522355995,1006.2428522355995,1
6,550245,558685,0,0.0,465.23478674983613,249.90026510728435,2
7,550245,568243,0,0.0,96.94760491968763,96.94760491968763,1
8,550245,568294,0,0.0,1495.8092709272228,1495.8092709272228,1
9,550245,580971,0,0.0,1332.3852523976373,1332.3852523976373,1
10,550245,581011,0,0.0,6436.519084123804,4436.613221312006,3
11,550245,581037,0,0.0,243.1564004854922,243.1564004854922,1
12,550245,581045,0,0.0,3268.1062153652438,3268.1062153652438,1
13,550245,597182,0,0.0,892.3942226044511,892.3942226044511,1
0,550250,547944,0,0.0,1943.7443749049153,1943.7443749049153,1
1,550250,547946,0,0.0,308.1596603802501,308.1596603802501,1
2,550250,558685,0,0.0,109.61864166077635,109.61864166077635,1
3,550250,580971,0,0.0,569.5547008217852,569.5547008217852,1
4,550250,581011,0,0.0,1926.6260325962824,1926.6260325962824,1
5,550250,581045,0,0.0,104.98803930319767,104.98803930319767,1
6,550250,581151,0,0.0,1255.7233768786837,1255.7233768786837,1
0,550269,545191,0,0.0,755.0785453959629,755.0785453959629,1
1,550269,547369,0,0.0,73.67991585123673,73.67991585123673,1
2,550269,581045,0,0.0,1922.9255901412948,1922.9255901412948,1
3,550269,597182,0,0.0,816.3558642377932,816.3558642377932,1
0,550283,536795,0,0.0,341.60984792126493,341.60984792126493,1
1,550283,568332,0,0.0,399.51106911697275,399.51106911697275,1
2,550283,568374,0,0.0,144.18776265661376,144.18776265661376,1
3,550283,581308,0,0.0,886.763513256915,886.763513256915,1
4,550283,597183,0,0.0,710.2224751495477,710.2224751495477,1
0,550297,581110,0,0.0,388.73720465165195,388.73720465165195,1
1,550297,597183,0,0.0,1685.0857966963652,1685.0857966963652,1
