,graph_id,src,dest,total_border,greatest_border,nb_borders
36146,CZ0533577944,3,10,2573.7381773646903,2573.7381773646903,1
36147,CZ0533577944,3,11,2320.2172094340963,2320.2172094340963,1
36148,CZ0533577944,3,13,31.149583698188902,31.149583698188902,1
36149,CZ0533577944,3,17,1484.304082927085,1484.304082927085,1
36150,CZ0533577944,4,5,3102.700367452102,3102.700367452102,1
36151,CZ0533577944,4,15,786.5757184803635,786.5757184803635,1
36152,CZ0533577944,4,16,299.0651472897094,299.0651472897094,1
36153,CZ0533577944,4,17,392.584676371867,392.584676371867,1
36154,CZ0533577944,5,10,3041.411680126782,3041.411680126782,1
36155,CZ0533577944,5,17,2172.4596705298723,2172.4596705298723,1
36156,CZ0533577944,6,8,962.6336064480043,962.6336064480043,1
36157,CZ0533577944,7,8,782.3353632918488,782.3353632918488,1
36158,CZ0533577944,7,9,5596.729869387425,5596.729869387425,1
36159,CZ0533577944,8,9,1603.5030058055288,1603.5030058055288,1
36160,CZ0533577944,9,11,2427.3226637112093,2427.3226637112093,1
36161,CZ0533577944,9,12,533.5502467462774,533.5502467462774,1
36162,CZ0533577944,9,13,3695.460909255313,3695.460909255313,1
36163,CZ0533577944,12,13,111.50662355384067,111.50662355384067,1
36164,CZ0533577944,14,17,1845.6526494896302,1845.6526494896302,1
36165,CZ0533577944,15,16,1088.1448152920627,1088.1448152920627,1
36166,CZ0533577944,16,17,652.3149775106324,652.3149775106324,1
36167,BGSHU3053240,0,5,282.68730711102336,282.68730711102336,1
36168,BGSHU3053240,0,10,1391.47756691558,1391.47756691558,1
36169,BGSHU3053240,0,11,6703.0265258710115,6703.0265258710115,1
36170,BGSHU3053240,0,16,276.9747300438412,276.9747300438412,1
36171,BGSHU3053240,1,2,2354.7837737827854,2354.7837737827854,1
36172,BGSHU3053240,1,5,799.65422009839,799.65422009839,1
36173,BGSHU3053240,1,7,369.45153407377506,369.45153407377506,1
36174,BGSHU3053240,1,10,3697.7158111433296,3697.7158111433296,1
36175,BGSHU3053240,1,12,472.68848273399414,472.68848273399414,1
36176,BGSHU3053240,1,13,54.297959134223866,54.297959134223866,1
36177,BGSHU3053240,2,3,3601.6264516085316,3601.6264516085316,1
36178,BGSHU3053240,2,6,4367.502082326999,4367.502082326999,1
36179,BGSHU3053240,2,7,544.8424607111629,544.8424607111629,1
36180,BGSHU3053240,2,9,2358.361885578957,2358.361885578957,1
36181,BGSHU3053240,2,11,1793.9015582143122,1793.9015582143122,1
36182,BGSHU3053240,2,12,1776.2728296069808,1776.2728296069808,1
36183,BGSHU3053240,2,15,1185.4184037035586,1185.4184037035586,1
